name,title,default_crs,bbox_raw
datafinder.stats.govt.nz:layer-99745,Territorial Authority 2010,urn:ogc:def:crs:EPSG::2193,"<ns0:WGS84BoundingBox xmlns:ns0=""http://www.opengis.net/ows/1.1""><ns0:LowerCorner>165.97364381687387 -47.620123645402344</ns0:LowerCorner><ns0:UpperCorner>184.6209529132405 -33.95849715332825</ns0:UpperCorner></ns0:WGS84BoundingBox>"
datafinder.stats.govt.nz:table-103922,2018 Census dataset interim coverage and composition,urn:ogc:def:crs:EPSG::4326,"<ns0:WGS84BoundingBox xmlns:ns0=""http://www.opengis.net/ows/1.1""><ns0:LowerCorner>-180.0 -90.0</ns0:LowerCorner><ns0:UpperCorner>180.0 90.0</ns0:UpperCorner></ns0:WGS84BoundingBox>"
datafinder.stats.govt.nz:table-104285,Geographic Areas File 2020,urn:ogc:def:crs:EPSG::4326,"<ns0:WGS84BoundingBox xmlns:ns0=""http://www.opengis.net/ows/1.1""><ns0:LowerCorner>-180.0 -90.0</ns0:LowerCorner><ns0:UpperCorner>180.0 90.0</ns0:UpperCorner></ns0:WGS84BoundingBox>"
datafinder.stats.govt.nz:table-104566,2018 Census dwelling total NZ by statistical area 1 (2018 Census only) lookup table,urn:ogc:def:crs:EPSG::4326,"<ns0:WGS84BoundingBox xmlns:ns0=""http://www.opengis.net/ows/1.1""><ns0:LowerCorner>-180.0 -90.0</ns0:LowerCorner><ns0:UpperCorner>180.0 90.0</ns0:UpperCorner></ns0:WGS84BoundingBox>"
datafinder.stats.govt.nz:table-104567,2018 Census household total NZ by statistical area 1 (2018 Census only) lookup table,urn:ogc:def:crs:EPSG::4326,"<ns0:WGS84BoundingBox xmlns:ns0=""http://www.opengis.net/ows/1.1""><ns0:LowerCorner>-180.0 -90.0</ns0:LowerCorner><ns0:UpperCorner>180.0 90.0</ns0:UpperCorner></ns0:WGS84BoundingBox>"
datafinder.stats.govt.nz:table-104568,2018 Census individual part 1 total NZ by statistical area 1 (2018 Census only) lookup table,urn:ogc:def:crs:EPSG::4326,"<ns0:WGS84BoundingBox xmlns:ns0=""http://www.opengis.net/ows/1.1""><ns0:LowerCorner>-180.0 -90.0</ns0:LowerCorner><ns0:UpperCorner>180.0 90.0</ns0:UpperCorner></ns0:WGS84BoundingBox>"
datafinder.stats.govt.nz:table-104570,2018 Census individual part 2 total NZ by statistical area 1 (2018 Census only) look up table,urn:ogc:def:crs:EPSG::4326,"<ns0:WGS84BoundingBox xmlns:ns0=""http://www.opengis.net/ows/1.1""><ns0:LowerCorner>-180.0 -90.0</ns0:LowerCorner><ns0:UpperCorner>180.0 90.0</ns0:UpperCorner></ns0:WGS84BoundingBox>"
datafinder.stats.govt.nz:table-104572,2018 Census individual part 3a total NZ by statistical area 1 (2018 Census only) lookup table,urn:ogc:def:crs:EPSG::4326,"<ns0:WGS84BoundingBox xmlns:ns0=""http://www.opengis.net/ows/1.1""><ns0:LowerCorner>-180.0 -90.0</ns0:LowerCorner><ns0:UpperCorner>180.0 90.0</ns0:UpperCorner></ns0:WGS84BoundingBox>"
datafinder.stats.govt.nz:table-104573,2018 Census individual part 3b total NZ by statistical area 1 (2018 Census only) lookup table,urn:ogc:def:crs:EPSG::4326,"<ns0:WGS84BoundingBox xmlns:ns0=""http://www.opengis.net/ows/1.1""><ns0:LowerCorner>-180.0 -90.0</ns0:LowerCorner><ns0:UpperCorner>180.0 90.0</ns0:UpperCorner></ns0:WGS84BoundingBox>"
datafinder.stats.govt.nz:table-104680,Geographic Areas File 2018,urn:ogc:def:crs:EPSG::4326,"<ns0:WGS84BoundingBox xmlns:ns0=""http://www.opengis.net/ows/1.1""><ns0:LowerCorner>-180.0 -90.0</ns0:LowerCorner><ns0:UpperCorner>180.0 90.0</ns0:UpperCorner></ns0:WGS84BoundingBox>"
datafinder.stats.govt.nz:table-104681,Geographic Areas File 2017,urn:ogc:def:crs:EPSG::4326,"<ns0:WGS84BoundingBox xmlns:ns0=""http://www.opengis.net/ows/1.1""><ns0:LowerCorner>-180.0 -90.0</ns0:LowerCorner><ns0:UpperCorner>180.0 90.0</ns0:UpperCorner></ns0:WGS84BoundingBox>"
datafinder.stats.govt.nz:table-104684,Geographic Areas File 2016,urn:ogc:def:crs:EPSG::4326,"<ns0:WGS84BoundingBox xmlns:ns0=""http://www.opengis.net/ows/1.1""><ns0:LowerCorner>-180.0 -90.0</ns0:LowerCorner><ns0:UpperCorner>180.0 90.0</ns0:UpperCorner></ns0:WGS84BoundingBox>"
datafinder.stats.govt.nz:table-104685,Geographic Areas File 2013,urn:ogc:def:crs:EPSG::4326,"<ns0:WGS84BoundingBox xmlns:ns0=""http://www.opengis.net/ows/1.1""><ns0:LowerCorner>-180.0 -90.0</ns0:LowerCorner><ns0:UpperCorner>180.0 90.0</ns0:UpperCorner></ns0:WGS84BoundingBox>"
datafinder.stats.govt.nz:table-104720,2018 Census Main means of travel to work by Statistical Area 2,urn:ogc:def:crs:EPSG::4326,"<ns0:WGS84BoundingBox xmlns:ns0=""http://www.opengis.net/ows/1.1""><ns0:LowerCorner>-180.0 -90.0</ns0:LowerCorner><ns0:UpperCorner>180.0 90.0</ns0:UpperCorner></ns0:WGS84BoundingBox>"
datafinder.stats.govt.nz:table-104721,2018 Census Main means of travel to education by Statistical Area 2,urn:ogc:def:crs:EPSG::4326,"<ns0:WGS84BoundingBox xmlns:ns0=""http://www.opengis.net/ows/1.1""><ns0:LowerCorner>-180.0 -90.0</ns0:LowerCorner><ns0:UpperCorner>180.0 90.0</ns0:UpperCorner></ns0:WGS84BoundingBox>"
datafinder.stats.govt.nz:table-105172,Geographic Areas Table 2021,urn:ogc:def:crs:EPSG::4326,"<ns0:WGS84BoundingBox xmlns:ns0=""http://www.opengis.net/ows/1.1""><ns0:LowerCorner>-180.0 -90.0</ns0:LowerCorner><ns0:UpperCorner>180.0 90.0</ns0:UpperCorner></ns0:WGS84BoundingBox>"
datafinder.stats.govt.nz:table-106721,Geographic Areas Table 2022,urn:ogc:def:crs:EPSG::4326,"<ns0:WGS84BoundingBox xmlns:ns0=""http://www.opengis.net/ows/1.1""><ns0:LowerCorner>-180.0 -90.0</ns0:LowerCorner><ns0:UpperCorner>180.0 90.0</ns0:UpperCorner></ns0:WGS84BoundingBox>"
datafinder.stats.govt.nz:table-111243,Geographic Areas Table 2023,urn:ogc:def:crs:EPSG::4326,"<ns0:WGS84BoundingBox xmlns:ns0=""http://www.opengis.net/ows/1.1""><ns0:LowerCorner>-180.0 -90.0</ns0:LowerCorner><ns0:UpperCorner>180.0 90.0</ns0:UpperCorner></ns0:WGS84BoundingBox>"
datafinder.stats.govt.nz:table-115227,Geographic Areas Table 2024,urn:ogc:def:crs:EPSG::4326,"<ns0:WGS84BoundingBox xmlns:ns0=""http://www.opengis.net/ows/1.1""><ns0:LowerCorner>-180.0 -90.0</ns0:LowerCorner><ns0:UpperCorner>180.0 90.0</ns0:UpperCorner></ns0:WGS84BoundingBox>"
datafinder.stats.govt.nz:table-117431,2023 Census interim coverage and composition by territorial authority local board,urn:ogc:def:crs:EPSG::4326,"<ns0:WGS84BoundingBox xmlns:ns0=""http://www.opengis.net/ows/1.1""><ns0:LowerCorner>-180.0 -90.0</ns0:LowerCorner><ns0:UpperCorner>180.0 90.0</ns0:UpperCorner></ns0:WGS84BoundingBox>"
datafinder.stats.govt.nz:table-120975,Geographic Areas Table 2025,urn:ogc:def:crs:EPSG::4326,"<ns0:WGS84BoundingBox xmlns:ns0=""http://www.opengis.net/ows/1.1""><ns0:LowerCorner>-180.0 -90.0</ns0:LowerCorner><ns0:UpperCorner>180.0 90.0</ns0:UpperCorner></ns0:WGS84BoundingBox>"
datafinder.stats.govt.nz:table-121971,2023 Census main means of travel to education by statistical area 2,urn:ogc:def:crs:EPSG::4326,"<ns0:WGS84BoundingBox xmlns:ns0=""http://www.opengis.net/ows/1.1""><ns0:LowerCorner>-180.0 -90.0</ns0:LowerCorner><ns0:UpperCorner>180.0 90.0</ns0:UpperCorner></ns0:WGS84BoundingBox>"
datafinder.stats.govt.nz:table-121988,2023 Census main means of travel to work by statistical area 2,urn:ogc:def:crs:EPSG::4326,"<ns0:WGS84BoundingBox xmlns:ns0=""http://www.opengis.net/ows/1.1""><ns0:LowerCorner>-180.0 -90.0</ns0:LowerCorner><ns0:UpperCorner>180.0 90.0</ns0:UpperCorner></ns0:WGS84BoundingBox>"
datafinder.stats.govt.nz:table-122425,2023 Census internal migration by TALB,urn:ogc:def:crs:EPSG::4326,"<ns0:WGS84BoundingBox xmlns:ns0=""http://www.opengis.net/ows/1.1""><ns0:LowerCorner>-180.0 -90.0</ns0:LowerCorner><ns0:UpperCorner>180.0 90.0</ns0:UpperCorner></ns0:WGS84BoundingBox>"
datafinder.stats.govt.nz:table-122495,2023 Census main means of travel to education by statistical area 3,urn:ogc:def:crs:EPSG::4326,"<ns0:WGS84BoundingBox xmlns:ns0=""http://www.opengis.net/ows/1.1""><ns0:LowerCorner>-180.0 -90.0</ns0:LowerCorner><ns0:UpperCorner>180.0 90.0</ns0:UpperCorner></ns0:WGS84BoundingBox>"
datafinder.stats.govt.nz:table-122496,2023 Census main means of travel to work by statistical area 3,urn:ogc:def:crs:EPSG::4326,"<ns0:WGS84BoundingBox xmlns:ns0=""http://www.opengis.net/ows/1.1""><ns0:LowerCorner>-180.0 -90.0</ns0:LowerCorner><ns0:UpperCorner>180.0 90.0</ns0:UpperCorner></ns0:WGS84BoundingBox>"
datafinder.stats.govt.nz:table-122777,Current Geographic Boundaries Table,urn:ogc:def:crs:EPSG::4326,"<ns0:WGS84BoundingBox xmlns:ns0=""http://www.opengis.net/ows/1.1""><ns0:LowerCorner>-180.0 -90.0</ns0:LowerCorner><ns0:UpperCorner>180.0 90.0</ns0:UpperCorner></ns0:WGS84BoundingBox>"
datafinder.stats.govt.nz:table-123518,Geographic Areas Table 2026,urn:ogc:def:crs:EPSG::4326,"<ns0:WGS84BoundingBox xmlns:ns0=""http://www.opengis.net/ows/1.1""><ns0:LowerCorner>-180.0 -90.0</ns0:LowerCorner><ns0:UpperCorner>180.0 90.0</ns0:UpperCorner></ns0:WGS84BoundingBox>"
datafinder.stats.govt.nz:table-8837,Labour Market Statistics December 2015 quarter,urn:ogc:def:crs:EPSG::4326,"<ns0:WGS84BoundingBox xmlns:ns0=""http://www.opengis.net/ows/1.1""><ns0:LowerCorner>-180.0 -90.0</ns0:LowerCorner><ns0:UpperCorner>180.0 90.0</ns0:UpperCorner></ns0:WGS84BoundingBox>"
datafinder.stats.govt.nz:table-8838,Gross Domestic Product September 2015 quarter,urn:ogc:def:crs:EPSG::4326,"<ns0:WGS84BoundingBox xmlns:ns0=""http://www.opengis.net/ows/1.1""><ns0:LowerCorner>-180.0 -90.0</ns0:LowerCorner><ns0:UpperCorner>180.0 90.0</ns0:UpperCorner></ns0:WGS84BoundingBox>"
datafinder.stats.govt.nz:table-8839,Retail Trade Survey September 2015 quarter,urn:ogc:def:crs:EPSG::4326,"<ns0:WGS84BoundingBox xmlns:ns0=""http://www.opengis.net/ows/1.1""><ns0:LowerCorner>-180.0 -90.0</ns0:LowerCorner><ns0:UpperCorner>180.0 90.0</ns0:UpperCorner></ns0:WGS84BoundingBox>"
datafinder.stats.govt.nz:table-98778,Geographic Areas File 2019,urn:ogc:def:crs:EPSG::4326,"<ns0:WGS84BoundingBox xmlns:ns0=""http://www.opengis.net/ows/1.1""><ns0:LowerCorner>-180.0 -90.0</ns0:LowerCorner><ns0:UpperCorner>180.0 90.0</ns0:UpperCorner></ns0:WGS84BoundingBox>"
