SA32023_V1_00_usual_residence_address,SA32023_V1_00_NAME_usual_residence_address,SA32023_V1_00_NAME_ASCII_usual_residence_address,SA32023_V1_00_workplace_address,SA32023_V1_00_NAME_workplace_address,SA32023_V1_00_NAME_ASCII_workplace_address,_2018_Work_at_home,_2018_Drive_a_private_car_truck_or_van,_2018_Drive_a_company_car_truck_or_van,_2018_Passenger_in_a_car_truck_van_or_company_bus,_2018_Public_bus,_2018_Train,_2018_Bicycle,_2018_Walk_or_jog,_2018_Ferry,_2018_Other,_2018_Total_stated,_2023_Work_at_home,_2023_Drive_a_private_car_truck_or_van,_2023_Drive_a_company_car_truck_or_van,_2023_Passenger_in_a_car_truck_van_or_company_bus,_2023_Public_bus,_2023_Train,_2023_Bicycle,_2023_Walk_or_jog,_2023_Ferry,_2023_Other,_2023_Total_stated
51880,Franklin North,Franklin North,51880,Franklin North,Franklin North,726,189,69,15,-999,-999,-999,24,-999,-999,1029,1011,207,69,18,-999,-999,-999,30,-999,-999,1341
51880,Franklin North,Franklin North,51890,Cockle Bay,Cockle Bay,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
51880,Franklin North,Franklin North,51900,Shelly Park,Shelly Park,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
51880,Franklin North,Franklin North,51910,Somerville,Somerville,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,6,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,9
51880,Franklin North,Franklin North,51920,Northpark,Northpark,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,9,-999,12,-999,-999,-999,-999,-999,-999,-999,-999,12
51880,Franklin North,Franklin North,51960,Māngere,Mangere,-999,90,18,-999,-999,-999,-999,-999,-999,-999,111,-999,69,12,-999,-999,-999,-999,-999,-999,-999,81
51880,Franklin North,Franklin North,51970,Franklin Central,Franklin Central,-999,42,15,-999,-999,-999,-999,-999,-999,-999,63,-999,63,18,-999,-999,-999,-999,-999,-999,-999,81
51880,Franklin North,Franklin North,51980,Ōtara,Otara,-999,12,-999,-999,-999,-999,-999,-999,-999,-999,15,-999,18,-999,-999,-999,-999,-999,-999,-999,-999,21
51880,Franklin North,Franklin North,51990,Papatoetoe,Papatoetoe,-999,18,-999,-999,-999,-999,-999,-999,-999,-999,21,-999,24,-999,-999,-999,-999,-999,-999,-999,-999,30
51880,Franklin North,Franklin North,52000,Flat Bush,Flat Bush,-999,27,-999,-999,-999,-999,-999,-999,-999,-999,33,-999,51,-999,-999,-999,-999,-999,-999,-999,-999,54
51880,Franklin North,Franklin North,52010,Māngere East,Mangere East,-999,39,-999,-999,-999,-999,-999,-999,-999,-999,42,-999,45,-999,-999,-999,-999,-999,-999,-999,-999,54
51880,Franklin North,Franklin North,52030,Manukau,Manukau,-999,69,18,-999,-999,-999,-999,-999,-999,-999,96,-999,66,21,-999,-999,-999,-999,-999,-999,-999,87
51880,Franklin North,Franklin North,52050,The Gardens (Auckland),The Gardens (Auckland),-999,12,-999,-999,-999,-999,-999,-999,-999,-999,12,-999,12,-999,-999,-999,-999,-999,-999,-999,-999,12
51880,Franklin North,Franklin North,52060,Wiri,Wiri,-999,63,24,-999,-999,-999,-999,-999,-999,-999,90,-999,84,30,-999,-999,-999,-999,-999,-999,-999,117
51880,Franklin North,Franklin North,52100,Manurewa,Manurewa,-999,21,-999,-999,-999,-999,-999,-999,-999,-999,30,-999,27,-999,-999,-999,-999,-999,-999,-999,-999,30
51880,Franklin North,Franklin North,52110,Takanini,Takanini,-999,36,18,-999,-999,-999,-999,-999,-999,-999,54,-999,42,21,-999,-999,-999,-999,-999,-999,-999,66
51880,Franklin North,Franklin North,52150,Franklin West,Franklin West,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
51880,Franklin North,Franklin North,52170,Wattle Downs,Wattle Downs,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,6
51880,Franklin North,Franklin North,52180,Karaka,Karaka,-999,15,-999,-999,-999,-999,-999,-999,-999,-999,21,-999,12,-999,-999,-999,-999,-999,-999,-999,-999,18
51880,Franklin North,Franklin North,52190,Hunua-Ararimu,Hunua-Ararimu,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,12,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
51880,Franklin North,Franklin North,52200,Papakura,Papakura,-999,72,33,-999,-999,-999,-999,-999,-999,-999,108,-999,69,27,-999,-999,-999,-999,-999,-999,-999,99
51880,Franklin North,Franklin North,52240,Rosehill,Rosehill,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,6
51880,Franklin North,Franklin North,52250,Drury,Drury,-999,12,-999,-999,-999,-999,-999,-999,-999,-999,15,-999,6,6,-999,-999,-999,-999,-999,-999,-999,15
51880,Franklin North,Franklin North,52270,Pukekohe North West,Pukekohe North West,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6
51880,Franklin North,Franklin North,52310,Pukekohe Centre,Pukekohe Centre,-999,12,-999,-999,-999,-999,-999,-999,-999,-999,18,-999,18,-999,-999,-999,-999,-999,-999,-999,-999,24
51880,Franklin North,Franklin North,52440,Waikato District North East,Waikato District North East,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6
51880,Franklin North,Franklin North,52460,Pōkeno,Pokeno,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,9
51890,Cockle Bay,Cockle Bay,50620,Albany,Albany,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
51890,Cockle Bay,Cockle Bay,50750,North Harbour/Rosedale,North Harbour/Rosedale,-999,9,9,-999,-999,-999,-999,-999,-999,-999,15,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9
51890,Cockle Bay,Cockle Bay,51010,Takapuna,Takapuna,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,12,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
51890,Cockle Bay,Cockle Bay,51150,Auckland City Centre,Auckland City Centre,-999,87,9,6,15,27,-999,-999,21,-999,171,-999,63,6,-999,21,9,-999,-999,12,-999,108
51890,Cockle Bay,Cockle Bay,51180,Freemans Bay,Freemans Bay,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,12,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
51890,Cockle Bay,Cockle Bay,51200,Parnell,Parnell,-999,15,-999,-999,-999,-999,-999,-999,-999,-999,18,-999,24,-999,-999,-999,-999,-999,-999,-999,-999,24
51890,Cockle Bay,Cockle Bay,51230,Grafton,Grafton,-999,15,-999,-999,-999,-999,-999,-999,-999,-999,21,-999,18,-999,-999,-999,-999,-999,-999,-999,-999,18
51890,Cockle Bay,Cockle Bay,51260,Glendowie,Glendowie,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,6
51890,Cockle Bay,Cockle Bay,51280,Bucklands Beach,Bucklands Beach,-999,12,-999,-999,-999,-999,-999,-999,-999,-999,12,-999,12,-999,-999,-999,-999,-999,-999,-999,-999,15
51890,Cockle Bay,Cockle Bay,51300,Avondale (Auckland),Avondale (Auckland),-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9
51890,Cockle Bay,Cockle Bay,51350,New Lynn,New Lynn,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6
51890,Cockle Bay,Cockle Bay,51380,Grey Lynn,Grey Lynn,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,9,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,12
51890,Cockle Bay,Cockle Bay,51390,Eden Terrace,Eden Terrace,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,12,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6
51890,Cockle Bay,Cockle Bay,51400,Remuera,Remuera,-999,15,-999,-999,-999,-999,-999,-999,-999,-999,15,-999,18,-999,-999,-999,-999,-999,-999,-999,-999,18
51890,Cockle Bay,Cockle Bay,51420,Newmarket,Newmarket,-999,15,6,-999,-999,-999,-999,-999,-999,-999,30,-999,21,-999,-999,6,-999,-999,-999,-999,-999,30
51890,Cockle Bay,Cockle Bay,51430,Mount Eden,Mount Eden,-999,12,-999,-999,-999,-999,-999,-999,-999,-999,15,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,12
51890,Cockle Bay,Cockle Bay,51440,Mount Albert,Mount Albert,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
51890,Cockle Bay,Cockle Bay,51460,Epsom,Epsom,-999,15,-999,-999,-999,-999,-999,-999,-999,-999,18,-999,18,-999,-999,-999,-999,-999,-999,-999,-999,18
51890,Cockle Bay,Cockle Bay,51570,Onehunga,Onehunga,-999,18,15,-999,-999,-999,-999,-999,-999,-999,30,-999,12,9,-999,-999,-999,-999,-999,-999,-999,27
51890,Cockle Bay,Cockle Bay,51610,Māngere Bridge,Mangere Bridge,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9
51890,Cockle Bay,Cockle Bay,51620,Favona,Favona,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6
51890,Cockle Bay,Cockle Bay,51650,Eastern Beach,Eastern Beach,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,9,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,12
51890,Cockle Bay,Cockle Bay,51660,Saint Johns,Saint Johns,-999,12,-999,-999,-999,-999,-999,-999,-999,-999,18,-999,15,-999,-999,-999,-999,-999,-999,-999,-999,18
51890,Cockle Bay,Cockle Bay,51670,Half Moon Bay,Half Moon Bay,-999,18,-999,-999,-999,-999,-999,-999,-999,-999,18,-999,21,-999,-999,-999,-999,-999,-999,-999,-999,24
51890,Cockle Bay,Cockle Bay,51700,Ellerslie,Ellerslie,-999,33,9,-999,-999,-999,-999,-999,-999,-999,42,-999,30,-999,-999,-999,-999,-999,-999,-999,-999,33
51890,Cockle Bay,Cockle Bay,51710,Mount Wellington,Mount Wellington,-999,75,18,-999,-999,-999,-999,-999,-999,-999,96,-999,69,15,-999,9,-999,-999,-999,-999,-999,93
51890,Cockle Bay,Cockle Bay,51720,Panmure,Panmure,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,12,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,12
51890,Cockle Bay,Cockle Bay,51730,Farm Cove,Farm Cove,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9
51890,Cockle Bay,Cockle Bay,51750,Penrose,Penrose,-999,72,21,-999,-999,-999,-999,-999,-999,-999,96,-999,45,30,-999,-999,-999,-999,-999,-999,-999,81
51890,Cockle Bay,Cockle Bay,51760,Pakuranga Heights,Pakuranga Heights,-999,30,6,-999,-999,-999,-999,-999,-999,-999,36,-999,24,-999,-999,-999,-999,-999,-999,-999,-999,30
51890,Cockle Bay,Cockle Bay,51770,Highland Park (Auckland),Highland Park (Auckland),-999,9,-999,-999,-999,-999,-999,-999,-999,-999,12,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,12
51890,Cockle Bay,Cockle Bay,51780,Botany Downs,Botany Downs,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,12,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,15
51890,Cockle Bay,Cockle Bay,51790,Pakuranga,Pakuranga,-999,21,-999,-999,-999,-999,-999,-999,-999,-999,24,-999,27,-999,-999,-999,-999,-999,-999,-999,-999,30
51890,Cockle Bay,Cockle Bay,51820,East Tamaki,East Tamaki,-999,180,84,15,6,-999,-999,-999,-999,-999,294,-999,237,60,12,-999,-999,-999,-999,-999,-999,315
51890,Cockle Bay,Cockle Bay,51830,Ōtāhuhu,Otahuhu,-999,27,-999,-999,-999,-999,-999,-999,-999,-999,30,-999,21,-999,-999,-999,-999,-999,-999,-999,-999,27
51890,Cockle Bay,Cockle Bay,51850,Mellons Bay,Mellons Bay,-999,30,-999,-999,-999,-999,-999,-999,-999,-999,36,-999,27,6,-999,-999,-999,-999,-999,-999,-999,36
51890,Cockle Bay,Cockle Bay,51860,Beachlands,Beachlands,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6
51890,Cockle Bay,Cockle Bay,51870,Howick,Howick,-999,45,-999,-999,-999,-999,-999,9,-999,-999,63,-999,84,9,9,-999,-999,-999,-999,-999,-999,108
51890,Cockle Bay,Cockle Bay,51880,Franklin North,Franklin North,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,18,-999,15,-999,-999,-999,-999,-999,-999,-999,-999,18
51890,Cockle Bay,Cockle Bay,51890,Cockle Bay,Cockle Bay,276,33,15,-999,-999,-999,-999,9,-999,-999,336,519,12,9,-999,-999,-999,-999,-999,-999,-999,543
51890,Cockle Bay,Cockle Bay,51900,Shelly Park,Shelly Park,-999,18,-999,-999,-999,-999,-999,-999,-999,-999,18,-999,12,-999,-999,-999,-999,-999,-999,-999,-999,15
51890,Cockle Bay,Cockle Bay,51910,Somerville,Somerville,-999,12,-999,-999,-999,-999,-999,-999,-999,-999,18,-999,21,-999,-999,-999,-999,-999,-999,-999,-999,30
51890,Cockle Bay,Cockle Bay,51920,Northpark,Northpark,-999,12,-999,-999,-999,-999,-999,-999,-999,-999,12,-999,15,-999,-999,-999,-999,-999,-999,-999,-999,15
51890,Cockle Bay,Cockle Bay,51930,Dannemora,Dannemora,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,9,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,9
51890,Cockle Bay,Cockle Bay,51940,East Tamaki Heights,East Tamaki Heights,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,6,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,6
51890,Cockle Bay,Cockle Bay,51960,Māngere,Mangere,-999,69,12,-999,-999,-999,-999,-999,-999,-999,90,-999,45,9,-999,-999,-999,-999,-999,-999,-999,60
51890,Cockle Bay,Cockle Bay,51970,Franklin Central,Franklin Central,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,12
51890,Cockle Bay,Cockle Bay,51980,Ōtara,Otara,-999,15,-999,-999,-999,-999,-999,-999,-999,-999,18,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,6
51890,Cockle Bay,Cockle Bay,51990,Papatoetoe,Papatoetoe,-999,12,-999,-999,-999,-999,-999,-999,-999,-999,12,-999,12,-999,-999,-999,-999,-999,-999,-999,-999,18
51890,Cockle Bay,Cockle Bay,52000,Flat Bush,Flat Bush,-999,27,-999,-999,-999,-999,-999,-999,-999,-999,33,-999,24,-999,-999,-999,-999,-999,-999,-999,-999,30
51890,Cockle Bay,Cockle Bay,52010,Māngere East,Mangere East,-999,15,-999,-999,-999,-999,-999,-999,-999,-999,15,-999,15,-999,-999,-999,-999,-999,-999,-999,-999,21
51890,Cockle Bay,Cockle Bay,52030,Manukau,Manukau,-999,42,15,-999,-999,-999,-999,-999,-999,-999,60,-999,36,-999,-999,-999,-999,-999,-999,-999,-999,45
51890,Cockle Bay,Cockle Bay,52060,Wiri,Wiri,-999,39,15,-999,-999,-999,-999,-999,-999,-999,54,-999,36,15,-999,-999,-999,-999,-999,-999,-999,51
51890,Cockle Bay,Cockle Bay,52100,Manurewa,Manurewa,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,9
51890,Cockle Bay,Cockle Bay,52110,Takanini,Takanini,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9
51890,Cockle Bay,Cockle Bay,52200,Papakura,Papakura,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6
51900,Shelly Park,Shelly Park,50750,North Harbour/Rosedale,North Harbour/Rosedale,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,9
51900,Shelly Park,Shelly Park,51010,Takapuna,Takapuna,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
51900,Shelly Park,Shelly Park,51150,Auckland City Centre,Auckland City Centre,-999,39,6,-999,6,12,-999,-999,18,-999,87,-999,30,6,-999,9,9,-999,-999,12,-999,69
51900,Shelly Park,Shelly Park,51200,Parnell,Parnell,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,12,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,12
51900,Shelly Park,Shelly Park,51230,Grafton,Grafton,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,12,-999,12,-999,-999,-999,-999,-999,-999,-999,-999,15
51900,Shelly Park,Shelly Park,51280,Bucklands Beach,Bucklands Beach,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
51900,Shelly Park,Shelly Park,51300,Avondale (Auckland),Avondale (Auckland),-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,12
51900,Shelly Park,Shelly Park,51380,Grey Lynn,Grey Lynn,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,6
51900,Shelly Park,Shelly Park,51400,Remuera,Remuera,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,12
51900,Shelly Park,Shelly Park,51420,Newmarket,Newmarket,-999,15,-999,-999,-999,-999,-999,-999,-999,-999,21,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,12
51900,Shelly Park,Shelly Park,51430,Mount Eden,Mount Eden,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,9,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,12
51900,Shelly Park,Shelly Park,51460,Epsom,Epsom,-999,15,-999,-999,-999,-999,-999,-999,-999,-999,15,-999,12,-999,-999,-999,-999,-999,-999,-999,-999,15
51900,Shelly Park,Shelly Park,51490,Greenlane,Greenlane,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,9,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,6
51900,Shelly Park,Shelly Park,51570,Onehunga,Onehunga,-999,6,9,-999,-999,-999,-999,-999,-999,-999,15,-999,15,12,-999,-999,-999,-999,-999,-999,-999,27
51900,Shelly Park,Shelly Park,51660,Saint Johns,Saint Johns,-999,12,-999,-999,-999,-999,-999,-999,-999,-999,12,-999,12,-999,-999,-999,-999,-999,-999,-999,-999,15
51900,Shelly Park,Shelly Park,51670,Half Moon Bay,Half Moon Bay,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,15,-999,15,-999,-999,-999,-999,-999,-999,-999,-999,18
51900,Shelly Park,Shelly Park,51700,Ellerslie,Ellerslie,-999,18,-999,-999,-999,-999,-999,-999,-999,-999,21,-999,15,-999,-999,-999,-999,-999,-999,-999,-999,18
51900,Shelly Park,Shelly Park,51710,Mount Wellington,Mount Wellington,-999,48,12,-999,-999,-999,-999,-999,-999,-999,63,-999,42,12,-999,-999,-999,-999,-999,-999,-999,60
51900,Shelly Park,Shelly Park,51720,Panmure,Panmure,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
51900,Shelly Park,Shelly Park,51750,Penrose,Penrose,-999,48,18,-999,-999,-999,-999,-999,-999,-999,69,-999,39,24,-999,-999,-999,-999,-999,-999,-999,66
51900,Shelly Park,Shelly Park,51760,Pakuranga Heights,Pakuranga Heights,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,9,-999,24,-999,-999,-999,-999,-999,-999,-999,-999,30
51900,Shelly Park,Shelly Park,51770,Highland Park (Auckland),Highland Park (Auckland),-999,9,-999,-999,-999,-999,-999,-999,-999,-999,9,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,12
51900,Shelly Park,Shelly Park,51780,Botany Downs,Botany Downs,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,9,-999,12,-999,-999,-999,-999,-999,-999,-999,-999,15
51900,Shelly Park,Shelly Park,51790,Pakuranga,Pakuranga,-999,21,-999,-999,-999,-999,-999,-999,-999,-999,21,-999,18,-999,-999,-999,-999,-999,-999,-999,-999,18
51900,Shelly Park,Shelly Park,51800,Golflands,Golflands,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,6
51900,Shelly Park,Shelly Park,51820,East Tamaki,East Tamaki,-999,150,54,12,-999,-999,-999,-999,-999,-999,216,-999,168,51,15,-999,-999,-999,-999,-999,-999,237
51900,Shelly Park,Shelly Park,51830,Ōtāhuhu,Otahuhu,-999,15,-999,-999,-999,-999,-999,-999,-999,-999,24,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,12
51900,Shelly Park,Shelly Park,51850,Mellons Bay,Mellons Bay,-999,12,-999,-999,-999,-999,-999,-999,-999,-999,15,-999,15,-999,-999,-999,-999,-999,-999,-999,-999,15
51900,Shelly Park,Shelly Park,51870,Howick,Howick,-999,42,-999,9,-999,-999,-999,-999,-999,-999,60,-999,63,-999,-999,-999,-999,-999,-999,-999,-999,75
51900,Shelly Park,Shelly Park,51880,Franklin North,Franklin North,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,15
51900,Shelly Park,Shelly Park,51890,Cockle Bay,Cockle Bay,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,15,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,15
51900,Shelly Park,Shelly Park,51900,Shelly Park,Shelly Park,195,15,12,-999,-999,-999,-999,-999,-999,-999,228,300,18,-999,-999,-999,-999,-999,-999,-999,-999,330
51900,Shelly Park,Shelly Park,51910,Somerville,Somerville,-999,12,-999,-999,-999,-999,-999,-999,-999,-999,12,-999,12,-999,-999,-999,-999,-999,6,-999,-999,21
51900,Shelly Park,Shelly Park,51920,Northpark,Northpark,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,6,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,9
51900,Shelly Park,Shelly Park,51930,Dannemora,Dannemora,-999,12,-999,-999,-999,-999,-999,-999,-999,-999,15,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,9
51900,Shelly Park,Shelly Park,51940,East Tamaki Heights,East Tamaki Heights,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
51900,Shelly Park,Shelly Park,51960,Māngere,Mangere,-999,60,6,-999,-999,-999,-999,-999,-999,-999,72,-999,48,6,-999,-999,-999,-999,-999,-999,-999,54
51900,Shelly Park,Shelly Park,51980,Ōtara,Otara,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
51900,Shelly Park,Shelly Park,51990,Papatoetoe,Papatoetoe,-999,12,-999,-999,-999,-999,-999,-999,-999,-999,15,-999,12,-999,-999,-999,-999,-999,-999,-999,-999,12
51900,Shelly Park,Shelly Park,52000,Flat Bush,Flat Bush,-999,18,-999,-999,-999,-999,-999,-999,-999,-999,18,-999,21,-999,-999,-999,-999,-999,-999,-999,-999,21
51900,Shelly Park,Shelly Park,52010,Māngere East,Mangere East,-999,15,-999,-999,-999,-999,-999,-999,-999,-999,21,-999,15,-999,-999,-999,-999,-999,-999,-999,-999,15
51900,Shelly Park,Shelly Park,52030,Manukau,Manukau,-999,30,9,-999,-999,-999,-999,-999,-999,-999,36,-999,30,9,-999,-999,-999,-999,-999,-999,-999,39
51900,Shelly Park,Shelly Park,52060,Wiri,Wiri,-999,27,6,-999,-999,-999,-999,-999,-999,-999,36,-999,24,15,-999,-999,-999,-999,-999,-999,-999,39
51900,Shelly Park,Shelly Park,52100,Manurewa,Manurewa,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,6
51900,Shelly Park,Shelly Park,52200,Papakura,Papakura,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,12
51900,Shelly Park,Shelly Park,52310,Pukekohe Centre,Pukekohe Centre,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
51910,Somerville,Somerville,50750,North Harbour/Rosedale,North Harbour/Rosedale,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,15,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,12
51910,Somerville,Somerville,50840,Glenfield,Glenfield,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,12,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
51910,Somerville,Somerville,51010,Takapuna,Takapuna,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,12,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,9
51910,Somerville,Somerville,51150,Auckland City Centre,Auckland City Centre,-999,90,15,-999,15,42,-999,-999,15,-999,183,-999,72,6,-999,15,12,-999,-999,-999,-999,114
51910,Somerville,Somerville,51180,Freemans Bay,Freemans Bay,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
51910,Somerville,Somerville,51200,Parnell,Parnell,-999,18,-999,-999,-999,-999,-999,-999,-999,-999,18,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,12
51910,Somerville,Somerville,51230,Grafton,Grafton,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,18,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,12
51910,Somerville,Somerville,51280,Bucklands Beach,Bucklands Beach,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,9,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,12
